year,category,nominee,film,won,total_nominations
2013,Other,David Silverman,"Maggie Simpson in ""The Longest Daycare""",False,1.0
2013,Other,John Kahrs,Paperman,True,1.0
2013,Other,Bryan Buckley/Mino Jarjoura,Asad,False,1.0
2013,Other,Sam French/Ariel Nasr,Buzkashi Boys,False,1.0
2013,Other,Shawn Christensen,Curfew,True,1.0
2013,Other,Tom Van Avermaet/Ellen De Waele,Death of a Shadow (Dood van een Schaduw),False,1.0
2013,Other,Yan England,Henry,False,1.0
2013,Other,Erik Aadahl/Ethan Van der Ryn,Argo,False,7.0
2013,Other,Wylie Stateman,Django Unchained,False,5.0
2013,Other,Eugene Gearty/Philip Stockton,Life of Pi,False,11.0
2013,Other,Per Hallberg/Karen Baker Landers,Skyfall,True,5.0
2013,Other,Paul N.J. Ottosson,Zero Dark Thirty,True,5.0
2013,Other,John Reitz/Gregg Rudloff/Jose Antonio Garcia,Argo,False,7.0
2013,Other,Andy Nelson/Mark Paterson/Simon Hayes,Les Misérables,True,8.0
2013,Other,Ron Bartlett/D.M. Hemphill/Drew Kunin,Life of Pi,False,11.0
2013,Other,Andy Nelson/Gary Rydstrom/Ronald Judkins,Lincoln,False,12.0
2013,Other,Scott Millan/Greg P. Russell/Stuart Wilson,Skyfall,False,5.0
2013,Other,Joe Letteri/Eric Saindon/David Clayton/R. Christopher White,The Hobbit: An Unexpected Journey,False,3.0
2013,Other,Bill Westenhofer/Guillaume Rocheron/Erik-Jan De Boer/Donald R. Elliott,Life of Pi,True,11.0
2013,Other,Janek Sirrs/Jeff White/Guy Williams/Dan Sudick,Marvel's The Avengers,False,1.0
2013,Other,Richard Stammers/Trevor Wood/Charley Henley/Martin Hill,Prometheus,False,1.0
2013,Other,Cedric Nicolas-Troyan/Philip Brennan/Neil Corbould/Michael Dawson,Snow White and the Huntsman,False,2.0
2013,Other,Chris Terrio,Argo,True,7.0
2013,Other,Lucy Alibar/Benh Zeitlin,Beasts of the Southern Wild,False,4.0
2013,Other,David Magee,Life of Pi,False,11.0
2013,Other,Tony Kushner,Lincoln,False,12.0
2013,Other,David O. Russell,Silver Linings Playbook,False,8.0
2013,Other,Michael Haneke,Amour,False,5.0
2013,Other,Quentin Tarantino,Django Unchained,True,5.0
2013,Other,John Gatins,Flight,False,2.0
2013,Other,Wes Anderson/Roman Coppola,Moonrise Kingdom,False,1.0
2013,Other,Mark Boal,Zero Dark Thirty,False,5.0
2013,Other,Jeffrey Katzenberg,,True,
2013,Other,Hal Needham,,True,
2013,Other,D.A. Pennebaker,,True,
2013,Other,George Stevens Jr.,,True,
2013,Other,Bill Taylor,,True,
2014,Leading Actor,Christian Bale,American Hustle,False,10.0
2014,Leading Actor,Bruce Dern,Nebraska,False,6.0
2014,Leading Actor,Leonardo DiCaprio,The Wolf of Wall Street,False,5.0
2014,Leading Actor,Chiwetel Ejiofor,12 Years a Slave,False,9.0
2014,Leading Actor,Matthew McConaughey,Dallas Buyers Club,True,6.0
2014,Supporting Actor,Barkhad Abdi,Captain Phillips,False,6.0
2014,Supporting Actor,Bradley Cooper,American Hustle,False,10.0
2014,Supporting Actor,Michael Fassbender,12 Years a Slave,False,9.0
2014,Supporting Actor,Jonah Hill,The Wolf of Wall Street,False,5.0
2014,Supporting Actor,Jared Leto,Dallas Buyers Club,True,6.0
2014,Leading Actress,Amy Adams,American Hustle,False,10.0
2014,Leading Actress,Cate Blanchett,Blue Jasmine,True,3.0
2014,Leading Actress,Sandra Bullock,Gravity,False,10.0
2014,Leading Actress,Judi Dench,Philomena,False,4.0
2014,Leading Actress,Meryl Streep,August: Osage County,False,2.0
2014,Supporting Actress,Sally Hawkins,Blue Jasmine,False,3.0
2014,Supporting Actress,Jennifer Lawrence,American Hustle,False,10.0
2014,Supporting Actress,Lupita Nyong'o,12 Years a Slave,True,9.0
2014,Supporting Actress,Julia Roberts,August: Osage County,False,2.0
2014,Supporting Actress,June Squibb,Nebraska,False,6.0
2014,Other,Chris Sanders/Kirk DeMicco/Kristine Belson,The Croods,False,1.0
2014,Other,Chris Renaud/Pierre Coffin/Chris Meledandri,Despicable Me 2,False,2.0
2014,Other,Benjamin Renner/Didier Brunner,Ernest & Celestine,False,1.0
2014,Other,Chris Buck/Jennifer Lee/Peter Del Vecho,Frozen,True,2.0
2014,Other,Hayao Miyazaki/Toshio Suzuki,The Wind Rises,False,1.0
2014,Cinematography,Philippe Le Sourd,The Grandmaster,False,2.0
2014,Cinematography,Emmanuel Lubezki,Gravity,True,10.0
2014,Cinematography,Bruno Delbonnel,Inside Llewyn Davis,False,2.0
2014,Cinematography,Phedon Papamichael,Nebraska,False,6.0
2014,Cinematography,Roger A. Deakins,Prisoners,False,1.0
2014,Other,Michael Wilkinson,American Hustle,False,10.0
2014,Other,William Chang Suk Ping,The Grandmaster,False,2.0
2014,Other,Catherine Martin,The Great Gatsby,True,2.0
2014,Other,Michael O'Connor,The Invisible Woman,False,1.0
2014,Other,Patricia Norris,12 Years a Slave,False,9.0
2014,Director,David O. Russell,American Hustle,False,10.0
2014,Director,Alfonso Cuarón,Gravity,True,10.0
2014,Director,Alexander Payne,Nebraska,False,6.0
2014,Director,Steve McQueen,12 Years a Slave,False,9.0
2014,Director,Martin Scorsese,The Wolf of Wall Street,False,5.0
2014,Other,Joshua Oppenheimer/Signe Byrge Sørensen,The Act of Killing,False,1.0
2014,Other,Zachary Heinzerling/Lydia Dean Pilcher,Cutie and the Boxer,False,1.0
2014,Other,Richard Rowley/Jeremy Scahill,Dirty Wars,False,1.0
2014,Other,Jehane Noujaim/Karim Amer,The Square,False,1.0
2014,Other,Morgan Neville/Gil Friesen/Caitrin Rogers,20 Feet from Stardom,True,1.0
2014,Other,Jeffrey Karoff,CaveDigger,False,1.0
2014,Other,Jason Cohen,Facing Fear,False,1.0
2014,Other,Sara Ishaq,Karama Has No Walls,False,1.0
2014,Other,Malcolm Clarke/Nicholas Reed,The Lady in Number 6: Music Saved My Life,True,1.0
2014,Other,Edgar Barens,Prison Terminal: The Last Days of Private Jack Hall,False,1.0
2014,Film Editing,Jay Cassidy/Crispin Struthers/Alan Baumgarten,American Hustle,False,10.0
2014,Film Editing,Christopher Rouse,Captain Phillips,False,6.0
2014,Film Editing,John Mac McMurphy/Martin Pensa,Dallas Buyers Club,False,6.0
2014,Film Editing,Alfonso Cuarón/Mark Sanger,Gravity,True,10.0
2014,Film Editing,Joe Walker,12 Years a Slave,False,9.0
2014,Other,Belgium,The Broken Circle Breakdown,False,1.0
2014,Other,Italy,The Great Beauty,True,1.0
2014,Other,Denmark,The Hunt,False,1.0
2014,Other,Cambodia,The Missing Picture,False,1.0
2014,Other,Palestine,Omar,False,1.0
2014,Other,Adruitha Lee/Robin Mathews,Dallas Buyers Club,True,6.0
2014,Other,Stephen Prouty,Jackass Presents: Bad Grandpa,False,1.0
2014,Other,Joel Harlow/Gloria Pasqua-Casny,The Lone Ranger,False,2.0
2014,Other,John Williams,The Book Thief,False,1.0
2014,Other,Steven Price,Gravity,True,10.0
2014,Other,William Butler/Owen Pallett,Her,False,5.0
2014,Other,Alexandre Desplat,Philomena,False,4.0
2014,Other,Thomas Newman,Saving Mr. Banks,False,1.0
2014,Other,Bruce Broughton/Dennis Spiegel,Alone Yet Not Alone,False,1.0
2014,Other,Pharrell Williams,Despicable Me 2,False,2.0
2014,Other,Kristen Anderson-Lopez/Robert Lopez,Frozen,True,2.0
2014,Other,Karen O/Spike Jonze,Her,False,5.0
2014,Other,Paul Hewson/Dave Evans/Adam Clayton/Larry Mullen,Mandela: Long Walk to Freedom,False,1.0
2014,Best Picture,Charles Roven/Richard Suckle/Megan Ellison/Jonathan Gordon,American Hustle,False,10.0
2014,Best Picture,Scott Rudin/Dana Brunetti/Michael De Luca,Captain Phillips,False,6.0
2014,Best Picture,Robbie Brenner/Rachel Winter,Dallas Buyers Club,False,6.0
2014,Best Picture,Alfonso Cuarón/David Heyman,Gravity,False,10.0
2014,Best Picture,Megan Ellison/Spike Jonze/Vincent Landay,Her,False,5.0
2014,Best Picture,Albert Berger/Ron Yerxa,Nebraska,False,6.0
2014,Best Picture,Gabrielle Tana/Steve Coogan/Tracey Seaward,Philomena,False,4.0
2014,Best Picture,Brad Pitt/Dede Gardner/Jeremy Kleiner/Steve McQueen/Anthony Katagas,12 Years a Slave,True,9.0
2014,Best Picture,Martin Scorsese/Leonardo DiCaprio/Joey McFarland/Emma Tillinger Koskoff,The Wolf of Wall Street,False,5.0
2014,Other,Judy Becker/Heather Loeffler,American Hustle,False,10.0
2014,Other,Andy Nicholson/Rosie Goodwin/Joanne Woollard,Gravity,False,10.0
2014,Other,Catherine Martin/Beverley Dunn,The Great Gatsby,True,2.0
2014,Other,K.K. Barrett/Gene Serdena,Her,False,5.0
2014,Other,Adam Stockhausen/Alice Baker,12 Years a Slave,False,9.0
2014,Other,Daniel Sousa/Dan Golden,Feral,False,1.0
2014,Other,Lauren MacMullan/Dorothy McKim,Get a Horse!,False,1.0
2014,Other,Laurent Witz/Alexandre Espigares,Mr. Hublot,True,1.0
2014,Other,Shuhei Morita,Possessions,False,1.0
2014,Other,Max Lang/Jan Lachauer,Room on the Broom,False,1.0
2014,Other,Esteban Crespo,Aquel No Era Yo (That Wasn't Me),False,1.0
2014,Other,Xavier Legrand/Alexandre Gavras,Avant Que De Tout Perdre (Just before Losing Everything),False,1.0
2014,Other,Anders Walter/Kim Magnusson,Helium,True,1.0
2014,Other,Selma Vilhunen/Kirsikka Saari,Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),False,1.0
2014,Other,Mark Gill/Baldwin Li,The Voorman Problem,False,1.0
2014,Other,Steve Boeddeker/Richard Hymns,All Is Lost,False,1.0
2014,Other,Oliver Tarney,Captain Phillips,False,6.0
2014,Other,Glenn Freemantle,Gravity,True,10.0
2014,Other,Brent Burge/Chris Ward,The Hobbit: The Desolation of Smaug,False,3.0
2014,Other,Wylie Stateman,Lone Survivor,False,2.0
2014,Other,Chris Burdon/Mark Taylor/Mike Prestwood Smith/Chris Munro,Captain Phillips,False,6.0
2014,Other,Skip Lievsay/Niv Adiri/Christopher Benstead/Chris Munro,Gravity,True,10.0
2014,Other,Christopher Boyes/Michael Hedges/Michael Semanick/Tony Johnson,The Hobbit: The Desolation of Smaug,False,3.0
2014,Other,Skip Lievsay/Greg Orloff/Peter F. Kurland,Inside Llewyn Davis,False,2.0
2014,Other,Andy Koyama/Beau Borders/David Brownlow,Lone Survivor,False,2.0
2014,Other,Tim Webber/Chris Lawrence/David Shirk/Neil Corbould,Gravity,True,10.0
2014,Other,Joe Letteri/Eric Saindon/David Clayton/Eric Reynolds,The Hobbit: The Desolation of Smaug,False,3.0
2014,Other,Christopher Townsend/Guy Williams/Erik Nash/Dan Sudick,Iron Man 3,False,1.0
2014,Other,Tim Alexander/Gary Brozenich/Edson Williams/John Frazier,The Lone Ranger,False,2.0
2014,Other,Roger Guyett/Patrick Tubach/Ben Grossmann/Burt Dalton,Star Trek Into Darkness,False,1.0
2014,Other,Richard Linklater/Julie Delpy/Ethan Hawke,Before Midnight,False,1.0
2014,Other,Billy Ray,Captain Phillips,False,6.0
2014,Other,Steve Coogan/Jeff Pope,Philomena,False,4.0
2014,Other,John Ridley,12 Years a Slave,True,9.0
2014,Other,Terence Winter,The Wolf of Wall Street,False,5.0
2014,Other,Eric Warren Singer/David O. Russell,American Hustle,False,10.0
2014,Other,Woody Allen,Blue Jasmine,False,3.0
2014,Other,Craig Borten/Melisa Wallack,Dallas Buyers Club,False,6.0
2014,Other,Spike Jonze,Her,True,5.0
2014,Other,Bob Nelson,Nebraska,False,6.0
2014,Other,Angelina Jolie,,True,
2014,Other,Angela Lansbury,,True,
2014,Other,Steve Martin,,True,
2014,Other,Piero Tosi,,True,
2014,Other,Peter W. Anderson,,True,
2014,Other,"Charles ""Tad"" Marburg",,True,
2015,Leading Actor,Steve Carell,Foxcatcher,False,5.0
2015,Leading Actor,Bradley Cooper,American Sniper,False,6.0
2015,Leading Actor,Benedict Cumberbatch,The Imitation Game,False,8.0
2015,Leading Actor,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),False,9.0
2015,Leading Actor,Eddie Redmayne,The Theory of Everything,True,5.0
2015,Supporting Actor,Robert Duvall,The Judge,False,1.0
2015,Supporting Actor,Ethan Hawke,Boyhood,False,6.0
2015,Supporting Actor,Edward Norton,Birdman or (The Unexpected Virtue of Ignorance),False,9.0
2015,Supporting Actor,Mark Ruffalo,Foxcatcher,False,5.0
2015,Supporting Actor,J.K. Simmons,Whiplash,True,5.0
2015,Leading Actress,Marion Cotillard,"Two Days, One Night",False,1.0
2015,Leading Actress,Felicity Jones,The Theory of Everything,False,5.0
2015,Leading Actress,Julianne Moore,Still Alice,True,1.0
2015,Leading Actress,Rosamund Pike,Gone Girl,False,1.0
2015,Leading Actress,Reese Witherspoon,Wild,False,2.0
2015,Supporting Actress,Patricia Arquette,Boyhood,True,6.0
2015,Supporting Actress,Laura Dern,Wild,False,2.0
2015,Supporting Actress,Keira Knightley,The Imitation Game,False,8.0
2015,Supporting Actress,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),False,9.0
2015,Supporting Actress,Meryl Streep,Into the Woods,False,3.0
2015,Other,Don Hall/Chris Williams/Roy Conli,Big Hero 6,True,1.0
2015,Other,Anthony Stacchi/Graham Annable/Travis Knight,The Boxtrolls,False,1.0
2015,Other,Dean DeBlois/Bonnie Arnold,How to Train Your Dragon 2,False,1.0
2015,Other,Tomm Moore/Paul Young,Song of the Sea,False,1.0
2015,Other,Isao Takahata/Yoshiaki Nishimura,The Tale of the Princess Kaguya,False,1.0
2015,Cinematography,Emmanuel Lubezki,Birdman or (The Unexpected Virtue of Ignorance),True,9.0
2015,Cinematography,Robert Yeoman,The Grand Budapest Hotel,False,9.0
2015,Cinematography,Lukasz Zal/Ryszard Lenczewski,Ida,False,2.0
2015,Cinematography,Dick Pope,Mr. Turner,False,4.0
2015,Cinematography,Roger Deakins,Unbroken,False,3.0
2015,Other,Milena Canonero,The Grand Budapest Hotel,True,9.0
2015,Other,Mark Bridges,Inherent Vice,False,2.0
2015,Other,Colleen Atwood,Into the Woods,False,3.0
2015,Other,Anna B. Sheppard,Maleficent,False,1.0
2015,Other,Jacqueline Durran,Mr. Turner,False,4.0
2015,Director,Alejandro G. Iñárritu,Birdman or (The Unexpected Virtue of Ignorance),True,9.0
2015,Director,Richard Linklater,Boyhood,False,6.0
2015,Director,Bennett Miller,Foxcatcher,False,5.0
2015,Director,Wes Anderson,The Grand Budapest Hotel,False,9.0
2015,Director,Morten Tyldum,The Imitation Game,False,8.0
2015,Other,Laura Poitras/Mathilde Bonnefoy/Dirk Wilutzky,CitizenFour,True,1.0
2015,Other,John Maloof/Charlie Siskel,Finding Vivian Maier,False,1.0
2015,Other,Rory Kennedy/Keven McAlester,Last Days in Vietnam,False,1.0
2015,Other,Wim Wenders/Juliano Ribeiro Salgado/David Rosier,The Salt of the Earth,False,1.0
2015,Other,Orlando von Einsiedel/Joanna Natasegara,Virunga,False,1.0
2015,Other,Ellen Goosenberg Kent/Dana Perry,Crisis Hotline: Veterans Press 1,True,1.0
2015,Other,Aneta Kopacz,Joanna,False,1.0
2015,Other,Tomasz Sliwinski/Maciej Slesicki,Our Curse,False,1.0
2015,Other,Gabriel Serra Arguello,The Reaper (La Parka),False,1.0
2015,Other,J. Christian Jensen,White Earth,False,1.0
2015,Film Editing,Joel Cox/Gary D. Roach,American Sniper,False,6.0
2015,Film Editing,Sandra Adair,Boyhood,False,6.0
2015,Film Editing,Barney Pilling,The Grand Budapest Hotel,False,9.0
2015,Film Editing,William Goldenberg,The Imitation Game,False,8.0
2015,Film Editing,Tom Cross,Whiplash,True,5.0
2015,Other,Poland,Ida,True,2.0
2015,Other,Russia,Leviathan,False,1.0
2015,Other,Estonia,Tangerines,False,1.0
2015,Other,Mauritania,Timbuktu,False,1.0
2015,Other,Argentina,Wild Tales,False,1.0
2015,Other,Bill Corso/Dennis Liddiard,Foxcatcher,False,5.0
2015,Other,Frances Hannon/Mark Coulier,The Grand Budapest Hotel,True,9.0
2015,Other,Elizabeth Yianni-Georgiou/David White,Guardians of the Galaxy,False,2.0
2015,Other,Alexandre Desplat,The Grand Budapest Hotel,True,9.0
2015,Other,Alexandre Desplat,The Imitation Game,False,8.0
2015,Other,Hans Zimmer,Interstellar,False,5.0
2015,Other,Gary Yershon,Mr. Turner,False,4.0
2015,Other,Jóhann Jóhannsson,The Theory of Everything,False,5.0
2015,Other,Shawn Patterson,The Lego Movie,False,1.0
2015,Other,John Stephens/Lonnie Lynn,Selma,True,2.0
2015,Other,Diane Warren,Beyond the Lights,False,1.0
2015,Other,Glen Campbell/Julian Raymond,Glen Campbell...I'll Be Me,False,1.0
2015,Other,Gregg Alexander/Danielle Brisebois,Begin Again,False,1.0
2015,Best Picture,Clint Eastwood/Robert Lorenz/Andrew Lazar/Bradley Cooper/Peter Morgan,American Sniper,False,6.0
2015,Best Picture,Alejandro G. Iñárritu/John Lesher/James W. Skotchdopole,Birdman or (The Unexpected Virtue of Ignorance),True,9.0
2015,Best Picture,Richard Linklater/Cathleen Sutherland,Boyhood,False,6.0
2015,Best Picture,Wes Anderson/Scott Rudin/Steven Rales/Jeremy Dawson,The Grand Budapest Hotel,False,9.0
2015,Best Picture,Nora Grossman/Ido Ostrowsky/Teddy Schwarzman,The Imitation Game,False,8.0
2015,Best Picture,Christian Colson/Oprah Winfrey/Dede Gardner/Jeremy Kleiner,Selma,False,2.0
2015,Best Picture,Tim Bevan/Eric Fellner/Lisa Bruce/Anthony McCarten,The Theory of Everything,False,5.0
2015,Best Picture,Jason Blum/Helen Estabrook/David Lancaster,Whiplash,False,5.0
2015,Other,Adam Stockhausen/Anna Pinnock,The Grand Budapest Hotel,True,9.0
2015,Other,Maria Djurkovic/Tatiana Macdonald,The Imitation Game,False,8.0
2015,Other,Nathan Crowley/Gary Fettis,Interstellar,False,5.0
2015,Other,Dennis Gassner/Anna Pinnock,Into the Woods,False,3.0
2015,Other,Suzie Davies/Charlotte Watts,Mr. Turner,False,4.0
2015,Other,Daisy Jacobs/Christopher Hees,The Bigger Picture,False,1.0
2015,Other,Robert Kondo/Dice Tsutsumi,The Dam Keeper,False,1.0
2015,Other,Patrick Osborne/Kristina Reed,Feast,True,1.0
2015,Other,Torill Kove,Me and My Moulton,False,1.0
2015,Other,Joris Oprins,A Single Life,False,1.0
2015,Other,Oded Binnun/Mihal Brezis,Aya,False,1.0
2015,Other,Michael Lennox/Ronan Blaney,Boogaloo and Graham,False,1.0
2015,Other,Hu Wei/Julien Féret,Butter Lamp (La Lampe Au Beurre De Yak),False,1.0
2015,Other,Talkhon Hamzavi/Stefan Eichenberger,Parvaneh,False,1.0
2015,Other,Mat Kirkby/James Lucas,The Phone Call,True,1.0
2015,Other,Alan Robert Murray/Bub Asman,American Sniper,True,6.0
2015,Other,Martín Hernández/Aaron Glascock,Birdman or (The Unexpected Virtue of Ignorance),False,9.0
2015,Other,Brent Burge/Jason Canovas,The Hobbit: The Battle of the Five Armies,False,1.0
2015,Other,Richard King,Interstellar,False,5.0
2015,Other,Becky Sullivan/Andrew DeCristofaro,Unbroken,False,3.0
2015,Other,John Reitz/Gregg Rudloff/Walt Martin,American Sniper,False,6.0
2015,Other,Jon Taylor/Frank A. Montaño/Thomas Varga,Birdman or (The Unexpected Virtue of Ignorance),False,9.0
2015,Other,Gary A. Rizzo/Gregg Landaker/Mark Weingarten,Interstellar,False,5.0
2015,Other,Jon Taylor/Frank A. Montaño/David Lee,Unbroken,False,3.0
2015,Other,Craig Mann/Ben Wilkins/Thomas Curley,Whiplash,True,5.0
2015,Other,Dan DeLeeuw/Russell Earl/Bryan Grill/Dan Sudick,Captain America: The Winter Soldier,False,1.0
2015,Other,Joe Letteri/Dan Lemmon/Daniel Barrett/Erik Winquist,Dawn of the Planet of the Apes,False,1.0
2015,Other,Stephane Ceretti/Nicolas Aithadi/Jonathan Fawkner/Paul Corbould,Guardians of the Galaxy,False,2.0
2015,Other,Paul Franklin/Andrew Lockley/Ian Hunter/Scott Fisher,Interstellar,True,5.0
2015,Other,Richard Stammers/Lou Pecora/Tim Crosbie/Cameron Waldbauer,X-Men: Days of Future Past,False,1.0
2015,Other,Jason Hall,American Sniper,False,6.0
2015,Other,Graham Moore,The Imitation Game,True,8.0
2015,Other,Paul Thomas Anderson,Inherent Vice,False,2.0
2015,Other,Anthony McCarten,The Theory of Everything,False,5.0
2015,Other,Damien Chazelle,Whiplash,False,5.0
2015,Other,Alejandro G. Iñárritu/Nicolás Giacobone/Alexander Dinelaris Jr./Armando Bo,Birdman or (The Unexpected Virtue of Ignorance),True,9.0
2015,Other,Richard Linklater,Boyhood,False,6.0
2015,Other,E. Max Frye/Dan Futterman,Foxcatcher,False,5.0
2015,Other,Wes Anderson/Hugo Guinness,The Grand Budapest Hotel,False,9.0
2015,Other,Dan Gilroy,Nightcrawler,False,1.0
2015,Other,Harry Belafonte,,True,
2015,Other,Jean-Claude Carrière,,True,
2015,Other,Hayao Miyazaki,,True,
2015,Other,Maureen O'Hara,,True,
2015,Other,David Winchester Gray,,True,
2015,Other,Steven Tiffen/Jeff Cohen/Michael Fecik,,True,
2016,Leading Actor,Bryan Cranston,Trumbo,False,1.0
2016,Leading Actor,Matt Damon,The Martian,False,7.0
2016,Leading Actor,Leonardo DiCaprio,The Revenant,True,12.0
2016,Leading Actor,Michael Fassbender,Steve Jobs,False,2.0
2016,Leading Actor,Eddie Redmayne,The Danish Girl,False,4.0
2016,Supporting Actor,Christian Bale,The Big Short,False,5.0
2016,Supporting Actor,Tom Hardy,The Revenant,False,12.0
2016,Supporting Actor,Mark Ruffalo,Spotlight,False,6.0
2016,Supporting Actor,Mark Rylance,Bridge of Spies,True,6.0
2016,Supporting Actor,Sylvester Stallone,Creed,False,1.0
2016,Leading Actress,Cate Blanchett,Carol,False,6.0
2016,Leading Actress,Brie Larson,Room,True,4.0
2016,Leading Actress,Jennifer Lawrence,Joy,False,1.0
2016,Leading Actress,Charlotte Rampling,45 Years,False,1.0
2016,Leading Actress,Saoirse Ronan,Brooklyn,False,3.0
2016,Supporting Actress,Jennifer Jason Leigh,The Hateful Eight,False,3.0
2016,Supporting Actress,Rooney Mara,Carol,False,6.0
2016,Supporting Actress,Rachel McAdams,Spotlight,False,6.0
2016,Supporting Actress,Alicia Vikander,The Danish Girl,True,4.0
2016,Supporting Actress,Kate Winslet,Steve Jobs,False,2.0
2016,Other,Charlie Kaufman/Duke Johnson/Rosa Tran,Anomalisa,False,1.0
2016,Other,Alê Abreu,Boy and the World,False,1.0
2016,Other,Pete Docter/Jonas Rivera,Inside Out,True,2.0
